radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,36.0,0.00022,2.9,0.15,0.069,0.00031,0.0026,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,37.0,0.00022,3.0,0.15,0.07,0.00031,0.0026,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,38.0,0.00022,3.0,0.15,0.07,0.00031,0.0026,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,39.0,0.00022,3.0,0.15,0.071,0.00031,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,40.0,0.00022,3.0,0.15,0.071,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,41.0,0.00022,3.0,0.15,0.072,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,42.0,0.00023,3.1,0.15,0.072,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,43.0,0.00023,3.1,0.16,0.073,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,44.0,0.00023,3.1,0.16,0.073,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,45.0,0.00023,3.1,0.16,0.074,0.00032,0.0025,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,46.0,0.00023,3.1,0.16,0.074,0.00032,0.0024,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,47.0,0.00023,3.2,0.16,0.075,0.00032,0.0024,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,48.0,0.00023,3.2,0.16,0.075,0.00033,0.0024,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,49.0,0.00023,3.2,0.16,0.075,0.00033,0.0024,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,50.0,0.00023,3.2,0.16,0.076,0.00033,0.0024,0.0013
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,51.0,0.00023,3.2,0.16,0.076,0.00033,0.0024,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,52.0,0.00023,3.2,0.16,0.076,0.00033,0.0024,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,53.0,0.00023,3.2,0.17,0.077,0.00033,0.0024,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,54.0,0.00023,3.3,0.17,0.077,0.00033,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,55.0,0.00023,3.3,0.17,0.077,0.00033,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,56.0,0.00023,3.3,0.17,0.078,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,57.0,0.00023,3.3,0.17,0.078,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,58.0,0.00023,3.3,0.17,0.078,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,59.0,0.00023,3.3,0.17,0.079,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,60.0,0.00023,3.3,0.17,0.079,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,61.0,0.00023,3.3,0.17,0.079,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,62.0,0.00023,3.4,0.17,0.08,0.00034,0.0023,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,63.0,0.00023,3.4,0.17,0.08,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,64.0,0.00023,3.4,0.18,0.08,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,65.0,0.00023,3.4,0.18,0.081,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,66.0,0.00023,3.4,0.18,0.081,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,67.0,0.00023,3.4,0.18,0.081,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,68.0,0.00023,3.4,0.18,0.081,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,69.0,0.00023,3.4,0.18,0.082,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,70.0,0.00023,3.4,0.18,0.082,0.00035,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,71.0,0.00023,3.4,0.18,0.082,0.00036,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,72.0,0.00024,3.5,0.18,0.083,0.00036,0.0022,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,73.0,0.00024,3.5,0.18,0.083,0.00036,0.0021,0.0012
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,74.0,0.00024,3.5,0.18,0.083,0.00036,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,75.0,0.00024,3.5,0.19,0.084,0.00036,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,76.0,0.00024,3.5,0.19,0.084,0.00036,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,77.0,0.00024,3.5,0.19,0.084,0.00036,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,78.0,0.00024,3.5,0.19,0.084,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,79.0,0.00024,3.5,0.19,0.085,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,80.0,0.00024,3.5,0.19,0.085,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,81.0,0.00024,3.5,0.19,0.085,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,82.0,0.00024,3.6,0.19,0.086,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,83.0,0.00024,3.6,0.19,0.086,0.00037,0.0021,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,84.0,0.00024,3.6,0.19,0.086,0.00037,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,85.0,0.00024,3.6,0.2,0.087,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,86.0,0.00024,3.6,0.2,0.087,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,87.0,0.00024,3.6,0.2,0.087,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,88.0,0.00024,3.6,0.2,0.087,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,89.0,0.00024,3.6,0.2,0.088,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,90.0,0.00024,3.6,0.2,0.088,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,91.0,0.00024,3.6,0.2,0.088,0.00038,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,92.0,0.00024,3.6,0.2,0.089,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,93.0,0.00024,3.6,0.2,0.089,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,94.0,0.00024,3.7,0.2,0.089,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,95.0,0.00024,3.7,0.21,0.09,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,96.0,0.00024,3.7,0.21,0.09,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,97.0,0.00024,3.7,0.21,0.09,0.00039,0.002,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,98.0,0.00024,3.7,0.21,0.09,0.00039,0.0019,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,99.0,0.00024,3.7,0.21,0.091,0.0004,0.0019,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,100.0,0.00024,3.7,0.21,0.091,0.0004,0.0019,0.0011
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,110.0,0.00025,3.8,0.22,0.094,0.00041,0.0019,0.001
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,120.0,0.00025,3.9,0.23,0.097,0.00043,0.0018,0.001
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,130.0,0.00025,3.9,0.24,0.1,0.00045,0.0017,0.00099
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,140.0,0.00026,4.0,0.26,0.1,0.00046,0.0017,0.00097
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,150.0,0.00026,4.1,0.27,0.11,0.00048,0.0017,0.00095
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,160.0,0.00026,4.1,0.28,0.11,0.0005,0.0016,0.00093
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,170.0,0.00026,4.2,0.3,0.11,0.00052,0.0016,0.00092
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,180.0,0.00027,4.3,0.31,0.12,0.00053,0.0015,0.0009
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,190.0,0.00027,4.3,0.33,0.12,0.00055,0.0015,0.00089
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,200.0,0.00027,4.4,0.34,0.12,0.00057,0.0015,0.00088
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,210.0,0.00027,4.4,0.36,0.13,0.0006,0.0014,0.00087
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,220.0,0.00027,4.5,0.38,0.13,0.00062,0.0014,0.00086
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,230.0,0.00028,4.5,0.4,0.13,0.00064,0.0014,0.00085
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,240.0,0.00028,4.6,0.42,0.13,0.00066,0.0014,0.00084
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,250.0,0.00028,4.6,0.44,0.14,0.00068,0.0013,0.00083
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,260.0,0.00028,4.7,0.46,0.14,0.00071,0.0013,0.00082
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,270.0,0.00028,4.7,0.48,0.14,0.00073,0.0013,0.00082
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,280.0,0.00029,4.8,0.5,0.15,0.00076,0.0013,0.00081
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,290.0,0.00029,4.8,0.53,0.15,0.00078,0.0013,0.0008
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,300.0,0.00029,4.9,0.56,0.15,0.00081,0.0012,0.0008
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,310.0,0.00029,4.9,0.58,0.16,0.00084,0.0012,0.00079
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,320.0,0.00029,5.0,0.61,0.16,0.00087,0.0012,0.00079
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,330.0,0.00029,5.0,0.64,0.16,0.0009,0.0012,0.00078
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,340.0,0.0003,5.0,0.67,0.16,0.00093,0.0012,0.00078
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,350.0,0.0003,5.1,0.7,0.17,0.00096,0.0012,0.00077
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,360.0,0.0003,5.1,0.74,0.17,0.00099,0.0011,0.00077
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,365.0,0.0003,5.1,0.76,0.17,0.001,0.0011,0.00077
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,370.0,0.0003,5.2,0.77,0.17,0.001,0.0011,0.00077
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,380.0,0.0003,5.2,0.81,0.17,0.0011,0.0011,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,390.0,0.0003,5.2,0.85,0.18,0.0011,0.0011,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,400.0,0.0003,5.3,0.89,0.18,0.0011,0.0011,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,410.0,0.00031,5.3,0.93,0.18,0.0012,0.0011,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,420.0,0.00031,5.4,0.98,0.18,0.0012,0.0011,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,430.0,0.00031,5.4,1.0,0.19,0.0012,0.0011,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,440.0,0.00031,5.4,1.1,0.19,0.0013,0.0011,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,450.0,0.00031,5.5,1.1,0.19,0.0013,0.0011,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,460.0,0.00031,5.5,1.2,0.19,0.0013,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,470.0,0.00031,5.6,1.2,0.19,0.0014,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,480.0,0.00031,5.6,1.3,0.19,0.0014,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,490.0,0.00031,5.6,1.3,0.2,0.0015,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,500.0,0.00031,5.7,1.4,0.2,0.0015,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,510.0,0.00032,5.7,1.5,0.2,0.0016,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,520.0,0.00032,5.7,1.5,0.2,0.0016,0.001,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,530.0,0.00032,5.8,1.6,0.2,0.0016,0.00099,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,540.0,0.00032,5.8,1.7,0.2,0.0017,0.00098,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,550.0,0.00032,5.9,1.8,0.21,0.0017,0.00098,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,560.0,0.00032,5.9,1.8,0.21,0.0018,0.00097,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,570.0,0.00032,5.9,1.9,0.21,0.0018,0.00096,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,580.0,0.00032,6.0,2.0,0.21,0.0019,0.00096,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,590.0,0.00032,6.0,2.1,0.21,0.0019,0.00095,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,600.0,0.00032,6.0,2.2,0.21,0.002,0.00095,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,610.0,0.00032,6.1,2.3,0.21,0.0021,0.00094,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,620.0,0.00032,6.1,2.4,0.21,0.0021,0.00094,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,630.0,0.00032,6.1,2.5,0.21,0.0022,0.00093,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,640.0,0.00032,6.2,2.6,0.21,0.0022,0.00093,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,650.0,0.00032,6.2,2.7,0.22,0.0023,0.00092,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,660.0,0.00033,6.2,2.8,0.22,0.0023,0.00092,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,670.0,0.00033,6.3,2.9,0.22,0.0024,0.00091,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,680.0,0.00033,6.3,3.1,0.22,0.0025,0.00091,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,690.0,0.00033,6.3,3.2,0.22,0.0025,0.0009,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,700.0,0.00033,6.4,3.3,0.22,0.0026,0.0009,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,710.0,0.00033,6.4,3.4,0.22,0.0027,0.00089,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,720.0,0.00033,6.5,3.6,0.22,0.0027,0.00089,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,730.0,0.00033,6.5,3.7,0.22,0.0028,0.00089,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,740.0,0.00033,6.5,3.9,0.22,0.0029,0.00088,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,750.0,0.00033,6.6,4.0,0.22,0.0029,0.00088,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,760.0,0.00033,6.6,4.2,0.22,0.003,0.00088,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,770.0,0.00033,6.6,4.3,0.22,0.0031,0.00087,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,780.0,0.00033,6.7,4.5,0.22,0.0032,0.00087,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,790.0,0.00033,6.7,4.7,0.22,0.0032,0.00086,0.00073
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,800.0,0.00033,6.7,4.8,0.22,0.0033,0.00086,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,810.0,0.00033,6.8,5.0,0.22,0.0034,0.00086,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,820.0,0.00033,6.8,5.2,0.22,0.0035,0.00085,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,830.0,0.00033,6.8,5.4,0.22,0.0036,0.00085,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,840.0,0.00033,6.9,5.6,0.22,0.0037,0.00085,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,850.0,0.00033,6.9,5.7,0.22,0.0037,0.00085,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,860.0,0.00033,7.0,5.9,0.22,0.0038,0.00084,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,870.0,0.00033,7.0,6.1,0.22,0.0039,0.00084,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,880.0,0.00033,7.0,6.3,0.22,0.004,0.00084,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,890.0,0.00034,7.1,6.5,0.22,0.0041,0.00083,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,900.0,0.00034,7.1,6.8,0.22,0.0042,0.00083,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,910.0,0.00034,7.1,7.0,0.22,0.0043,0.00083,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,920.0,0.00034,7.2,7.2,0.22,0.0044,0.00083,0.00074
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,930.0,0.00034,7.2,7.4,0.22,0.0045,0.00082,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,940.0,0.00034,7.2,7.6,0.22,0.0046,0.00082,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,950.0,0.00034,7.3,7.9,0.22,0.0047,0.00082,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,960.0,0.00034,7.3,8.1,0.22,0.0048,0.00082,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,970.0,0.00034,7.3,8.3,0.22,0.0049,0.00082,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,980.0,0.00034,7.4,8.5,0.22,0.005,0.00081,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,990.0,0.00034,7.4,8.8,0.22,0.0051,0.00081,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1000.0,0.00034,7.5,9.0,0.22,0.0052,0.00081,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1010.0,0.00034,7.5,9.3,0.22,0.0054,0.00081,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1020.0,0.00034,7.5,9.5,0.22,0.0055,0.00081,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1030.0,0.00034,7.6,9.7,0.22,0.0056,0.0008,0.00075
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1040.0,0.00034,7.6,10.0,0.22,0.0057,0.0008,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1050.0,0.00034,7.6,10.0,0.22,0.0058,0.0008,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1060.0,0.00034,7.7,10.0,0.22,0.006,0.0008,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1070.0,0.00034,7.7,11.0,0.22,0.0061,0.0008,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1080.0,0.00034,7.7,11.0,0.22,0.0062,0.00079,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1090.0,0.00034,7.8,11.0,0.22,0.0064,0.00079,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1095.0,0.00034,7.8,11.0,0.22,0.0064,0.00079,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1100.0,0.00034,7.8,11.0,0.22,0.0065,0.00079,0.00076
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1200.0,0.00034,8.2,14.0,0.22,0.008,0.00078,0.00077
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1300.0,0.00035,8.5,16.0,0.22,0.0097,0.00076,0.00078
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1400.0,0.00035,8.9,18.0,0.22,0.012,0.00075,0.0008
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1500.0,0.00035,9.3,20.0,0.22,0.014,0.00074,0.00081
Pu-239,Inhalation,"Aerosols Plutonium nitrate, fA=1E-4",1E-4,0.1,1600.0,0.00035,9.7,22.0,0.22,0.017,0.00074,0.00082
