radionuclide,route_of_intake,material,fA,amad_um,time_days,whole_body,urine_24h,faeces_24h,alimentary_tract,lungs,skeleton,liver
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,78.0,0.00028,2.4,0.14,0.089,0.00028,0.065,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,79.0,0.00028,2.4,0.14,0.089,0.00028,0.065,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,80.0,0.00028,2.4,0.14,0.089,0.00028,0.064,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,81.0,0.00028,2.4,0.14,0.089,0.00028,0.064,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,82.0,0.00028,2.4,0.14,0.089,0.00028,0.064,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,83.0,0.00028,2.4,0.14,0.089,0.00028,0.064,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,84.0,0.00028,2.5,0.14,0.089,0.00028,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,85.0,0.00028,2.5,0.14,0.089,0.00028,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,86.0,0.00028,2.5,0.14,0.089,0.00028,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,87.0,0.00028,2.5,0.14,0.089,0.00028,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,88.0,0.00028,2.5,0.14,0.089,0.00028,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,89.0,0.00028,2.5,0.14,0.089,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,90.0,0.00028,2.5,0.14,0.089,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,91.0,0.00028,2.5,0.14,0.089,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,92.0,0.00028,2.5,0.14,0.09,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,93.0,0.00028,2.5,0.14,0.09,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,94.0,0.00028,2.5,0.14,0.09,0.00028,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,95.0,0.00028,2.5,0.14,0.09,0.00028,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,96.0,0.00028,2.5,0.14,0.09,0.00028,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,97.0,0.00028,2.5,0.15,0.09,0.00028,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,98.0,0.00028,2.6,0.15,0.09,0.00028,0.061,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,99.0,0.00028,2.6,0.15,0.09,0.00028,0.061,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,100.0,0.00028,2.6,0.15,0.09,0.00028,0.061,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,110.0,0.00028,2.6,0.15,0.092,0.00028,0.06,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,120.0,0.00028,2.7,0.16,0.094,0.00028,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,130.0,0.00028,2.8,0.16,0.096,0.00029,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,140.0,0.00029,2.8,0.17,0.098,0.00029,0.058,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,150.0,0.00029,2.9,0.17,0.1,0.0003,0.058,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,160.0,0.00029,2.9,0.18,0.1,0.0003,0.058,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,170.0,0.0003,3.0,0.18,0.11,0.0003,0.058,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,180.0,0.0003,3.1,0.19,0.11,0.00031,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,190.0,0.00031,3.1,0.19,0.11,0.00031,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,200.0,0.00031,3.2,0.2,0.12,0.00032,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,210.0,0.00032,3.2,0.21,0.12,0.00032,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,220.0,0.00032,3.3,0.21,0.12,0.00033,0.059,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,230.0,0.00033,3.3,0.22,0.13,0.00033,0.06,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,240.0,0.00033,3.4,0.23,0.13,0.00034,0.06,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,250.0,0.00034,3.5,0.23,0.14,0.00034,0.06,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,260.0,0.00034,3.5,0.24,0.14,0.00035,0.06,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,270.0,0.00035,3.6,0.25,0.14,0.00036,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,280.0,0.00035,3.6,0.26,0.15,0.00036,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,290.0,0.00036,3.7,0.26,0.15,0.00037,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,300.0,0.00036,3.7,0.27,0.16,0.00037,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,310.0,0.00037,3.8,0.28,0.16,0.00038,0.061,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,320.0,0.00037,3.8,0.29,0.17,0.00038,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,330.0,0.00038,3.9,0.3,0.17,0.00039,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,340.0,0.00038,4.0,0.31,0.18,0.00039,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,350.0,0.00039,4.0,0.32,0.18,0.0004,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,360.0,0.00039,4.1,0.33,0.19,0.0004,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,365.0,0.0004,4.1,0.33,0.19,0.00041,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,370.0,0.0004,4.1,0.34,0.2,0.00041,0.062,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,380.0,0.0004,4.2,0.35,0.2,0.00041,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,390.0,0.00041,4.2,0.36,0.21,0.00042,0.063,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,400.0,0.00041,4.3,0.37,0.22,0.00043,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,410.0,0.00042,4.3,0.38,0.22,0.00043,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,420.0,0.00042,4.4,0.4,0.23,0.00044,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,430.0,0.00043,4.4,0.41,0.24,0.00044,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,440.0,0.00043,4.5,0.42,0.24,0.00045,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,450.0,0.00044,4.5,0.43,0.25,0.00045,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,460.0,0.00044,4.6,0.45,0.26,0.00046,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,470.0,0.00045,4.6,0.46,0.27,0.00046,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,480.0,0.00045,4.7,0.48,0.28,0.00047,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,490.0,0.00046,4.7,0.49,0.28,0.00047,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,500.0,0.00046,4.8,0.51,0.29,0.00048,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,510.0,0.00047,4.8,0.52,0.3,0.00048,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,520.0,0.00047,4.9,0.54,0.31,0.00049,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,530.0,0.00048,4.9,0.56,0.32,0.00049,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,540.0,0.00048,5.0,0.57,0.33,0.0005,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,550.0,0.00048,5.0,0.59,0.34,0.0005,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,560.0,0.00049,5.1,0.61,0.35,0.0005,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,570.0,0.00049,5.1,0.63,0.36,0.00051,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,580.0,0.0005,5.2,0.65,0.37,0.00051,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,590.0,0.0005,5.2,0.67,0.39,0.00052,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,600.0,0.00051,5.3,0.69,0.4,0.00052,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,610.0,0.00051,5.3,0.71,0.41,0.00053,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,620.0,0.00051,5.3,0.73,0.42,0.00053,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,630.0,0.00052,5.4,0.76,0.44,0.00054,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,640.0,0.00052,5.4,0.78,0.45,0.00054,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,650.0,0.00053,5.5,0.81,0.46,0.00054,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,660.0,0.00053,5.5,0.83,0.48,0.00055,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,670.0,0.00053,5.6,0.86,0.49,0.00055,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,680.0,0.00054,5.6,0.88,0.51,0.00056,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,690.0,0.00054,5.6,0.91,0.52,0.00056,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,700.0,0.00055,5.7,0.94,0.54,0.00057,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,710.0,0.00055,5.7,0.97,0.56,0.00057,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,720.0,0.00055,5.8,1.0,0.57,0.00057,0.064,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,730.0,0.00056,5.8,1.0,0.59,0.00058,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,740.0,0.00056,5.8,1.1,0.61,0.00058,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,750.0,0.00056,5.9,1.1,0.63,0.00058,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,760.0,0.00057,5.9,1.1,0.65,0.00059,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,770.0,0.00057,5.9,1.2,0.67,0.00059,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,780.0,0.00057,6.0,1.2,0.69,0.00059,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,790.0,0.00058,6.0,1.2,0.71,0.0006,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,800.0,0.00058,6.0,1.3,0.73,0.0006,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,810.0,0.00058,6.1,1.3,0.75,0.00061,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,820.0,0.00059,6.1,1.4,0.78,0.00061,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,830.0,0.00059,6.1,1.4,0.8,0.00061,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,840.0,0.00059,6.2,1.5,0.83,0.00062,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,850.0,0.0006,6.2,1.5,0.85,0.00062,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,860.0,0.0006,6.2,1.5,0.88,0.00062,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,870.0,0.0006,6.3,1.6,0.9,0.00062,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,880.0,0.0006,6.3,1.6,0.93,0.00063,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,890.0,0.00061,6.3,1.7,0.96,0.00063,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,900.0,0.00061,6.3,1.7,0.99,0.00063,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,910.0,0.00061,6.4,1.8,1.0,0.00064,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,920.0,0.00062,6.4,1.9,1.1,0.00064,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,930.0,0.00062,6.4,1.9,1.1,0.00064,0.063,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,940.0,0.00062,6.5,2.0,1.1,0.00064,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,950.0,0.00062,6.5,2.0,1.2,0.00065,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,960.0,0.00063,6.5,2.1,1.2,0.00065,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,970.0,0.00063,6.5,2.2,1.2,0.00065,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,980.0,0.00063,6.6,2.2,1.3,0.00066,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,990.0,0.00063,6.6,2.3,1.3,0.00066,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1000.0,0.00064,6.6,2.4,1.3,0.00066,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1010.0,0.00064,6.6,2.5,1.4,0.00066,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1020.0,0.00064,6.7,2.5,1.4,0.00067,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1030.0,0.00064,6.7,2.6,1.5,0.00067,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1040.0,0.00064,6.7,2.7,1.5,0.00067,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1050.0,0.00065,6.7,2.8,1.5,0.00067,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1060.0,0.00065,6.7,2.9,1.6,0.00067,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1070.0,0.00065,6.8,3.0,1.6,0.00068,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1080.0,0.00065,6.8,3.1,1.7,0.00068,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1090.0,0.00065,6.8,3.1,1.7,0.00068,0.062,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1095.0,0.00066,6.8,3.2,1.8,0.00068,0.061,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1100.0,0.00066,6.8,3.2,1.8,0.00068,0.061,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1200.0,0.00067,7.0,4.4,2.4,0.0007,0.061,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1300.0,0.00069,7.2,6.0,3.2,0.00072,0.06,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1400.0,0.0007,7.3,8.2,4.2,0.00073,0.059,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1500.0,0.00072,7.5,11.0,5.5,0.00075,0.059,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1600.0,0.00073,7.6,15.0,7.0,0.00076,0.058,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1700.0,0.00074,7.7,21.0,8.8,0.00077,0.058,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1800.0,0.00075,7.8,28.0,11.0,0.00078,0.057,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,1900.0,0.00076,7.9,38.0,13.0,0.00079,0.056,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2000.0,0.00076,8.0,51.0,16.0,0.0008,0.056,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2100.0,0.00077,8.0,68.0,18.0,0.00081,0.055,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2200.0,0.00078,8.1,91.0,21.0,0.00082,0.055,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2300.0,0.00079,8.2,120.0,23.0,0.00083,0.054,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2400.0,0.0008,8.3,160.0,25.0,0.00083,0.054,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2500.0,0.00081,8.4,210.0,26.0,0.00084,0.054,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2600.0,0.00081,8.5,270.0,28.0,0.00085,0.053,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2700.0,0.00082,8.5,340.0,29.0,0.00086,0.053,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2800.0,0.00083,8.6,430.0,29.0,0.00087,0.053,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,2900.0,0.00084,8.7,520.0,30.0,0.00088,0.052,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3000.0,0.00085,8.8,620.0,30.0,0.00089,0.052,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3100.0,0.00085,8.9,730.0,31.0,0.0009,0.052,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3200.0,0.00086,9.0,830.0,31.0,0.00091,0.051,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3300.0,0.00087,9.1,940.0,31.0,0.00091,0.051,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3400.0,0.00088,9.1,1000.0,31.0,0.00092,0.051,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3500.0,0.00089,9.2,1100.0,31.0,0.00093,0.051,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3600.0,0.0009,9.3,1200.0,31.0,0.00094,0.05,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,3650.0,0.0009,9.4,1200.0,31.0,0.00095,0.05,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,4000.0,0.00093,9.7,1400.0,32.0,0.00098,0.05,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,5000.0,0.001,11.0,1600.0,31.0,0.0011,0.048,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,6000.0,0.0011,12.0,1800.0,31.0,0.0012,0.048,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,7000.0,0.0012,13.0,2000.0,31.0,0.0013,0.048,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,8000.0,0.0014,14.0,2200.0,31.0,0.0015,0.048,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,9000.0,0.0015,16.0,2400.0,32.0,0.0016,0.049,1.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,10000.0,0.0017,17.0,2600.0,32.0,0.0018,0.049,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,11000.0,0.0018,19.0,2900.0,32.0,0.002,0.051,1.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,12000.0,0.002,21.0,3200.0,32.0,0.0022,0.052,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,13000.0,0.0022,23.0,3500.0,32.0,0.0024,0.053,1.3
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,14000.0,0.0025,26.0,3900.0,33.0,0.0027,0.055,1.4
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,15000.0,0.0027,28.0,4300.0,33.0,0.0029,0.057,1.4
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,16000.0,0.003,31.0,4700.0,33.0,0.0033,0.059,1.5
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,17000.0,0.0033,35.0,5200.0,34.0,0.0036,0.061,1.6
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,18000.0,0.0036,38.0,5700.0,34.0,0.004,0.063,1.7
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,5.0,18250.0,0.0037,39.0,5900.0,34.0,0.0041,0.064,1.7
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.041667,0.0069,,,0.019,0.14,400.0,540.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.083333,0.0035,,,0.0085,0.074,120.0,230.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.125,0.0024,,,0.0052,0.052,60.0,140.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.25,0.0012,,,0.0022,0.029,17.0,60.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.375,0.00084,,,0.0013,0.02,8.5,37.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.5,0.00065,,,0.00092,0.015,5.3,28.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.625,0.00054,,,0.00071,0.012,3.7,22.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.75,0.00047,,,0.00059,0.01,2.8,19.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,0.875,0.00042,,,0.00051,0.0088,2.3,17.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.0,0.00039,0.017,7.5e-05,0.00046,0.0077,1.9,15.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.125,0.00037,,,0.00043,0.0069,1.7,14.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.25,0.00035,,,0.00041,0.0063,1.5,13.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.375,0.00035,,,0.0004,0.0057,1.3,12.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.5,0.00035,,,0.00039,0.0053,1.2,11.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.625,0.00035,,,0.00039,0.0049,1.1,11.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.75,0.00036,,,0.0004,0.0046,1.0,10.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,1.875,0.00037,,,0.00042,0.0043,0.94,9.7
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,2.0,0.00038,0.11,2.4e-05,0.00044,0.0041,0.89,9.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,2.25,0.00043,,,0.00049,0.0036,0.79,8.4
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,2.5,0.00048,,,0.00058,0.0033,0.72,7.7
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,2.75,0.00055,,,0.00069,0.0031,0.66,7.1
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,3.0,0.00064,0.36,3.6e-05,0.00085,0.0028,0.61,6.6
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,3.25,0.00075,,,0.0011,0.0026,0.57,6.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,3.5,0.00086,,,0.0013,0.0025,0.53,5.8
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,3.75,0.00098,,,0.0017,0.0023,0.5,5.5
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,4.0,0.0011,0.48,9.6e-05,0.0023,0.0022,0.47,5.2
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,4.25,0.0012,,,0.003,0.0021,0.45,5.0
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,4.5,0.0013,,,0.0039,0.002,0.43,4.7
U-238,Inhalation,"Aerosols Type S, fA=2E-4",2E-4,10.0,4.75,0.0014,,,0.0052,0.0019,0.41,4.5
